Date,Year,Locality,Estimated Value,Sale Price,Property,Residential,num_rooms,num_bathrooms,carpet_area,property_tax_rate,Face
2009-06-13,2009,Fairfield,,563500,Single Family,Detached House,3,2,962,1.025953,West
2009-06-13,2009,Bridgeport,,399000,Two Family,Duplex,4,2,1384,1.025953,South
2009-06-14,2009,Waterbury,94640,217000,Single Family,Detached House,3,2,907,1.025953,North
2009-06-14,2009,Waterbury,103950,265000,Two Family,Duplex,4,4,1274,1.025953,South
2009-06-14,2009,Waterbury,114800,245000,Single Family,Detached House,3,3,,1.025953,North
2009-06-15,2009,,176611,406000,Three Family,Triplex,6,6,,1.025953,South
2009-06-15,2009,Bridgeport,156520,295000,Single Family,Detached House,3,1,1037,1.025953,West
2009-06-15,2009,Fairfield,288400,400000,Single Family,Detached House,3,1,974,1.025953,South
2009-06-15,2009,Norwalk,705740,1575000,?,Detached House,3,3,1006,1.025953,North
2009-06-15,2009,,101570,195000,?,Detached House,3,1,,1.025953,North
2009-06-15,2009,Fairfield,630140,938500,Single Family,Detached House,3,2,945,1.025953,South
2009-06-15,2009,Fairfield,373800,675000,Single Family,Detached House,3,2,,1.025953,East
2009-06-18,2009,Bridgeport,95970,242000,Single Family,Detached House,3,1,996,1.025953,East
2009-06-18,2009,Bridgeport,73710,38000,Single Family,Detached House,3,3,1040,1.025953,East
2009-06-18,2009,Fairfield,355740,170000,Single Family,Detached House,3,2,1000,1.025953,East
2009-06-18,2009,Norwalk,262220,120000,Two Family,Duplex,4,2,1413,1.025953,South
2009-06-18,2009,Bridgeport,22962,28000,Single Family,Detached House,3,3,1026,1.025953,East
2009-06-19,2009,Greenwich,2762620,8200000,Single Family,Detached House,3,2,970,1.025953,North
2009-06-19,2009,Fairfield,486080,799000,Single Family,Detached House,3,3,980,1.025953,South
2009-06-19,2009,Waterbury,62650,169900,Single Family,Detached House,3,1,,1.025953,West
2009-06-20,2009,Norwalk,,545000,Single Family,Detached House,3,3,987,1.025953,North
2009-06-20,2009,Waterbury,66850,180000,Single Family,Detached House,3,1,1051,1.025953,West
2009-06-20,2009,Greenwich,1274560,2000000,Single Family,Detached House,3,2,1000,1.025953,South
2009-06-21,2009,,89950,220000,Single Family,Detached House,3,3,973,1.025953,West
2009-06-21,2009,Waterbury,24780,252000,?,Detached House,3,1,1094,1.025953,South
2009-06-22,2009,Bridgeport,187740,405000,Single Family,Detached House,3,3,1087,1.025953,West
2009-06-22,2009,Fairfield,802550,1300000,?,Detached House,3,3,1058,1.025953,East
2009-06-22,2009,Waterbury,49980,83000,Single Family,Detached House,3,3,1020,1.025953,West
2009-06-24,2009,Waterbury,92820,116000,Single Family,Detached House,3,2,976,1.025953,South
2009-06-25,2009,Fairfield,218540,380000,Single Family,Detached House,3,1,906,1.025953,East
2009-06-25,2009,Waterbury,67620,165000,Single Family,Detached House,3,3,989,1.025953,North
2009-06-25,2009,Norwalk,230650,400000,?,Detached House,3,3,944,1.025953,North
2009-06-25,2009,Fairfield,,570000,Single Family,Detached House,3,2,944,1.025953,East
2009-06-25,2009,Greenwich,1076740,1540000,Single Family,Detached House,3,3,913,1.025953,North
2009-06-25,2009,Waterbury,,176500,Single Family,Detached House,3,3,1019,1.025953,West
2009-06-26,2009,Greenwich,1176420,1807500,Single Family,Detached House,3,2,922,1.025953,South
2009-06-27,2009,Greenwich,3443230,5340000,?,Detached House,3,1,1065,1.025953,North
2009-06-27,2009,Fairfield,322490,600000,Single Family,Detached House,3,2,988,1.025953,South
2009-06-28,2009,,71330,120000,?,Detached House,3,3,1023,1.025953,South
2009-06-28,2009,Waterbury,71190,160000,?,Detached House,3,3,942,1.025953,South
2009-06-28,2009,Fairfield,299740,400000,Single Family,Detached House,3,2,1050,1.025953,West
2009-06-29,2009,Greenwich,,1800000,Single Family,Detached House,3,2,929,1.025953,South
2009-06-29,2009,Waterbury,55090,155000,Single Family,Detached House,3,1,1069,1.025953,North
2009-06-29,2009,,,700000,Single Family,Detached House,3,3,996,1.025953,North
2009-06-29,2009,Waterbury,96740,225000,Single Family,Detached House,3,3,1063,1.025953,East
2009-06-29,2009,Fairfield,3073350,5100000,Single Family,Detached House,3,3,,1.025953,South
2009-06-29,2009,,80220,170000,Single Family,Detached House,3,1,920,1.025953,North
2009-06-29,2009,Bridgeport,102831,242000,Two Family,Duplex,4,4,1453,1.025953,North
2009-06-29,2009,Bridgeport,109900,200000,Three Family,Triplex,6,6,2058,1.025953,South
2009-06-29,2009,Fairfield,829150,1080000,Single Family,Detached House,3,1,912,1.025953,North
2009-06-29,2009,Waterbury,,158000,Single Family,Detached House,3,3,1003,1.025953,East
2009-06-29,2009,Greenwich,538020,1195000,?,Detached House,3,3,1059,1.025953,West
2009-07-02,2009,Norwalk,245980,375000,Two Family,Duplex,4,3,1293,1.025953,North
2009-07-02,2009,Greenwich,367990,555000,Single Family,Detached House,3,3,,1.025953,South
2009-07-02,2009,Greenwich,1019830,1500000,?,Detached House,3,3,991,1.025953,West
2009-07-02,2009,Greenwich,2381820,3505000,?,Detached House,3,1,,1.025953,East
2009-07-02,2009,Fairfield,326620,410000,Single Family,Detached House,3,1,1028,1.025953,South
2009-07-02,2009,Greenwich,3026240,7100000,Single Family,Detached House,3,2,1074,1.025953,North
2009-07-02,2009,Bridgeport,92610,300000,Two Family,Duplex,4,2,1336,1.025953,East
2009-07-02,2009,Greenwich,636720,800000,Two Family,Duplex,4,3,1267,1.025953,West
2009-07-02,2009,Norwalk,203910,470000,Single Family,Detached House,3,2,1016,1.025953,South
2009-07-03,2009,Norwalk,,560000,Single Family,Detached House,3,1,978,1.025953,East
2009-07-03,2009,Fairfield,342930,445000,Single Family,Detached House,3,1,1068,1.025953,East
2009-07-03,2009,,1255030,2360000,Single Family,Detached House,3,1,965,1.025953,East
2009-07-03,2009,Norwalk,238770,410000,Single Family,Detached House,3,3,1051,1.025953,West
2009-07-03,2009,Norwalk,184030,21000,?,Detached House,3,2,965,1.025953,North
2009-07-03,2009,Bridgeport,108500,255000,Single Family,Detached House,3,1,,1.025953,North
2009-07-05,2009,Bridgeport,74130,134000,Single Family,Detached House,3,1,984,1.025953,South
2009-07-05,2009,Bridgeport,94990,320000,?,Duplex,4,4,1224,1.025953,North
2009-07-06,2009,Fairfield,999460,1400000,Single Family,Detached House,3,2,914,1.025953,West
2009-07-06,2009,Greenwich,917560,2350000,Single Family,Detached House,3,2,922,1.025953,North
2009-07-06,2009,Waterbury,39410,180000,Single Family,Detached House,3,3,,1.025953,South
2009-07-06,2009,Norwalk,202160,375000,Single Family,Detached House,3,1,1100,1.025953,South
2009-07-06,2009,,254310,1038000,Single Family,Detached House,3,3,978,1.025953,East
2009-07-09,2009,Norwalk,367850,335000,Single Family,Detached House,3,3,1033,1.025953,North
2009-07-09,2009,Greenwich,475160,765000,Two Family,Duplex,4,2,1273,1.025953,East
2009-07-09,2009,,3689770,6450000,Single Family,Detached House,3,1,1069,1.025953,East
2009-07-09,2009,Bridgeport,94640,269951,Single Family,Detached House,3,2,906,1.025953,East
2009-07-09,2009,Waterbury,89950,195000,Single Family,Detached House,3,2,1026,1.025953,East
2009-07-09,2009,Fairfield,1825600,3295000,Single Family,Detached House,3,1,956,1.025953,East
2009-07-09,2009,Greenwich,483070,815000,Single Family,Detached House,3,3,901,1.025953,South
2009-07-09,2009,Fairfield,630420,1145000,Single Family,Detached House,3,1,1055,1.025953,South
2009-07-09,2009,,60690,10000,Single Family,Detached House,3,1,937,1.025953,West
2009-07-10,2009,Fairfield,398300,1425000,?,Detached House,3,1,1059,1.025953,South
2009-07-10,2009,Bridgeport,,420000,Three Family,Triplex,6,5,2129,1.025953,West
2009-07-10,2009,Bridgeport,126910,335000,Two Family,Duplex,4,4,,1.025953,West
2009-07-11,2009,Fairfield,617260,737500,Single Family,Detached House,3,2,1067,1.025953,North
2009-07-11,2009,Bridgeport,143080,260000,Two Family,Duplex,4,3,1444,1.025953,East
2009-07-11,2009,Bridgeport,,285000,Single Family,Detached House,3,3,1017,1.025953,North
2009-07-12,2009,Norwalk,257740,560000,Two Family,Duplex,4,2,1284,1.025953,South
2009-07-13,2009,Fairfield,611170,715000,Single Family,Detached House,3,1,948,1.025953,South
2009-07-13,2009,Waterbury,94920,193500,Single Family,Detached House,3,1,926,1.025953,West
2009-07-13,2009,Bridgeport,133141,300000,Single Family,Detached House,3,1,1035,1.025953,South
2009-07-13,2009,Fairfield,1023960,1850000,Single Family,Detached House,3,2,,1.025953,West
2009-07-13,2009,Waterbury,53620,126500,Single Family,Detached House,3,1,1030,1.025953,South
2009-07-16,2009,Norwalk,,579000,?,Detached House,3,2,962,1.025953,East
2009-07-16,2009,Norwalk,,483000,Single Family,Detached House,3,3,924,1.025953,North
2009-07-16,2009,Fairfield,458920,705000,Single Family,Detached House,3,2,1031,1.025953,North
2009-07-16,2009,Greenwich,667730,712500,Single Family,Detached House,3,3,919,1.025953,West
2009-07-17,2009,Bridgeport,,202410,?,Duplex,4,3,1365,1.025953,South
2009-07-17,2009,Greenwich,522830,800000,Single Family,Detached House,3,2,1070,1.025953,West
2009-07-17,2009,Greenwich,1508430,3000000,Single Family,Detached House,3,2,1057,1.025953,North
2009-07-17,2009,Greenwich,649530,850000,?,Detached House,3,2,1062,1.025953,West
2009-07-17,2009,Greenwich,1191120,1800000,Two Family,Duplex,4,4,1447,1.025953,North
2009-07-17,2009,Bridgeport,109830,40818,Single Family,Detached House,3,3,934,1.025953,North
2009-07-17,2009,Greenwich,3327450,3850000,Single Family,Detached House,3,3,1019,1.025953,East
2009-07-18,2009,Greenwich,3098620,7850000,Single Family,Detached House,3,2,,1.025953,South
2009-07-19,2009,Norwalk,250740,507500,Single Family,Detached House,3,3,954,1.025953,East
2009-07-19,2009,Fairfield,378910,412000,Single Family,Detached House,3,3,986,1.025953,South
2009-07-19,2009,,121030,265000,Two Family,Duplex,4,4,1437,1.025953,East
2009-07-20,2009,Greenwich,1234380,2715000,Single Family,Detached House,3,1,957,1.025953,East
2009-07-20,2009,Waterbury,121380,255000,Single Family,Detached House,3,1,947,1.025953,East
2009-07-20,2009,Fairfield,290920,1699000,?,Detached House,3,1,930,1.025953,North
2009-07-20,2009,Fairfield,331730,440000,?,Detached House,3,1,979,1.025953,North
2009-07-20,2009,Greenwich,2198630,3895000,Single Family,Detached House,3,1,,1.025953,East
2009-07-20,2009,Norwalk,240450,525000,?,Detached House,3,3,,1.025953,East
2009-07-21,2009,Bridgeport,,219900,Single Family,Detached House,3,3,909,1.025953,West
2009-07-23,2009,Greenwich,1108870,1412000,Single Family,Detached House,3,1,1032,1.025953,South
2009-07-23,2009,Norwalk,262920,620000,Single Family,Detached House,3,2,998,1.025953,West
2009-07-23,2009,Fairfield,315000,400000,Single Family,Detached House,3,3,1095,1.025953,East
2009-07-24,2009,Fairfield,773080,900000,Single Family,Detached House,3,2,1086,1.025953,South
2009-07-24,2009,Bridgeport,,112500,Two Family,Duplex,4,2,,1.025953,North
2009-07-24,2009,Bridgeport,112490,259000,Two Family,Duplex,4,3,1296,1.025953,North
2009-07-25,2009,Norwalk,324940,695000,Single Family,Detached House,3,1,973,1.025953,North
2009-07-25,2009,Waterbury,123270,260000,Single Family,Detached House,3,3,1030,1.025953,South
2009-07-25,2009,Waterbury,70350,138000,Single Family,Detached House,3,1,1035,1.025953,South
2009-07-25,2009,Bridgeport,141190,339900,Single Family,Detached House,3,3,949,1.025953,North
2009-07-25,2009,Waterbury,41440,72500,Two Family,Duplex,4,3,1393,1.025953,North
2009-07-26,2009,Bridgeport,116061,236900,Single Family,Detached House,3,1,1015,1.025953,West
2009-07-26,2009,Fairfield,419300,625000,Single Family,Detached House,3,1,,1.025953,East
2009-07-26,2009,Fairfield,376810,475000,Single Family,Detached House,3,3,908,1.025953,East
2009-07-27,2009,,177311,330000,Single Family,Detached House,3,1,,1.025953,West
2009-07-27,2009,Fairfield,505330,715000,Single Family,Detached House,3,1,951,1.025953,West
2009-07-30,2009,,67550,179000,Three Family,Triplex,6,4,2002,1.025953,North
2009-07-30,2009,Bridgeport,193340,425000,Single Family,Detached House,3,2,944,1.025953,East
2009-07-31,2009,Waterbury,,105911,Single Family,Detached House,3,1,924,1.025953,South
2009-07-31,2009,Waterbury,86800,137375,Single Family,Detached House,3,3,962,1.025953,North
2009-07-31,2009,Fairfield,242130,405000,?,Detached House,3,3,1050,1.025953,South
2009-07-31,2009,Bridgeport,118720,185000,Two Family,Duplex,4,2,1295,1.025953,East
2009-07-31,2009,Waterbury,52500,59000,?,Duplex,4,3,1475,1.025953,East
2009-07-31,2009,Bridgeport,51520,100000,Single Family,Detached House,3,1,985,1.025953,West
2009-08-01,2009,Waterbury,64260,129000,Single Family,Detached House,3,3,971,1.025953,West
2009-08-01,2009,Fairfield,255500,392500,Single Family,Detached House,3,3,935,1.025953,North
2009-08-01,2009,Waterbury,16100,189900,Single Family,Detached House,3,2,1049,1.025953,North
2009-08-01,2009,,104580,185000,?,Detached House,3,2,1074,1.025953,North
2009-08-01,2009,Bridgeport,188020,297500,Three Family,Triplex,6,4,2073,1.025953,South
2009-08-01,2009,,167440,168000,Three Family,Triplex,6,6,,1.025953,South
2009-08-01,2009,Norwalk,257950,460000,Single Family,Detached House,3,3,966,1.025953,East
2009-08-01,2009,Fairfield,429030,640000,Single Family,Detached House,3,1,1029,1.025953,West
2009-08-01,2009,Fairfield,374990,660000,Single Family,Detached House,3,2,983,1.025953,North
2009-08-02,2009,Waterbury,91070,218000,Two Family,Duplex,4,3,,1.025953,West
2009-08-02,2009,Fairfield,254030,389000,Two Family,Duplex,4,3,1272,1.025953,West
2009-08-02,2009,Greenwich,2266250,3700000,Single Family,Detached House,3,2,1084,1.025953,East
2009-08-02,2009,Waterbury,91560,255000,Three Family,Triplex,6,6,2059,1.025953,North
2009-08-03,2009,Bridgeport,112700,204800,?,Detached House,3,1,907,1.025953,West
2009-08-03,2009,,457030,700000,?,Detached House,3,3,952,1.025953,North
2009-08-03,2009,Waterbury,78540,153000,Single Family,Detached House,3,2,,1.025953,North
2009-08-03,2009,Waterbury,88340,147000,Single Family,Detached House,3,3,1028,1.025953,South
2009-08-06,2009,Fairfield,366450,555000,Single Family,Detached House,3,1,963,1.025953,North
2009-08-06,2009,Waterbury,116690,240000,?,Detached House,3,2,1014,1.025953,North
2009-08-06,2009,Greenwich,4471530,7300000,Single Family,Detached House,3,2,1068,1.025953,West
2009-08-07,2009,Bridgeport,127051,175000,Single Family,Detached House,3,2,996,1.025953,North
2009-08-07,2009,,32900,85500,Single Family,Detached House,3,3,1034,1.025953,South
2009-08-07,2009,Bridgeport,71540,210000,Two Family,Duplex,4,3,1370,1.025953,South
2009-08-07,2009,Greenwich,387030,870000,Two Family,Duplex,4,3,1459,1.025953,North
2009-08-08,2009,Greenwich,,3725000,Single Family,Detached House,3,2,1094,1.025953,East
2009-08-09,2009,Norwalk,414050,600000,Two Family,Duplex,4,2,1406,1.025953,North
2009-08-09,2009,Norwalk,219380,207500,Single Family,Detached House,3,1,953,1.025953,North
2009-08-09,2009,,119490,276500,?,Detached House,3,3,1097,1.025953,North
2009-08-10,2009,,117461,270500,Single Family,Detached House,3,3,977,1.025953,South
2009-08-10,2009,,326480,439900,Single Family,Detached House,3,2,933,1.025953,East
2009-08-14,2009,Fairfield,319060,460000,Single Family,Detached House,3,1,910,1.025953,South
2009-08-15,2009,Fairfield,323820,440000,Single Family,Detached House,3,2,939,1.025953,East
2009-08-15,2009,Norwalk,274190,455000,Single Family,Detached House,3,2,1027,1.025953,North
2009-08-15,2009,Fairfield,1745800,3550000,Single Family,Detached House,3,3,996,1.025953,North
2009-08-15,2009,Waterbury,103040,175000,Single Family,Detached House,3,2,1097,1.025953,North
2009-08-16,2009,Bridgeport,119980,320000,Single Family,Detached House,3,1,,1.025953,South
2009-08-16,2009,Norwalk,219940,390000,Single Family,Detached House,3,3,1044,1.025953,East
2009-08-16,2009,,,350000,Single Family,Detached House,3,1,909,1.025953,South
2009-08-17,2009,Bridgeport,139021,310000,Single Family,Detached House,3,3,972,1.025953,West
2009-08-17,2009,Bridgeport,115780,330000,Three Family,Triplex,6,4,1837,1.025953,North
2009-08-17,2009,Norwalk,415240,18000,?,Detached House,3,2,1002,1.025953,West
2009-08-17,2009,,2609390,3400000,Single Family,Detached House,3,2,969,1.025953,West
2009-08-20,2009,Fairfield,440090,679000,?,Detached House,3,2,945,1.025953,West
2009-08-20,2009,Bridgeport,120750,150000,?,Triplex,6,6,2040,1.025953,East
2009-08-21,2009,Fairfield,924210,1237500,Single Family,Detached House,3,3,1033,1.025953,South
2009-08-21,2009,Norwalk,607110,1149000,?,Detached House,3,3,904,1.025953,East
2009-08-21,2009,Fairfield,1203020,1625000,Single Family,Detached House,3,1,955,1.025953,West
2009-08-21,2009,Greenwich,4323830,4100000,Single Family,Detached House,3,3,910,1.025953,North
2009-08-22,2009,Fairfield,959980,1315000,Single Family,Detached House,3,2,981,1.025953,West
2009-08-22,2009,Norwalk,354970,581000,Single Family,Detached House,3,3,930,1.025953,South
2009-08-22,2009,Fairfield,,1400000,Single Family,Detached House,3,1,970,1.025953,East
2009-08-22,2009,Greenwich,2382800,5650000,?,Detached House,3,1,1045,1.025953,West
2009-08-23,2009,Fairfield,333060,525000,Single Family,Detached House,3,1,950,1.025953,East
2009-08-23,2009,Norwalk,235200,438500,Single Family,Detached House,3,3,,1.025953,West
2009-08-24,2009,Waterbury,59200,147500,Single Family,Detached House,3,1,916,1.025953,South
2009-08-24,2009,,290150,392000,Single Family,Detached House,3,3,1061,1.025953,East
2009-08-24,2009,Norwalk,305830,415000,Single Family,Detached House,3,3,1094,1.025953,West
2009-08-27,2009,Waterbury,64470,95000,Single Family,Detached House,3,2,1016,1.025953,North
2009-08-27,2009,Waterbury,,169900,Single Family,Detached House,3,2,1077,1.025953,West
2009-08-27,2009,Waterbury,64610,100000,Single Family,Detached House,3,2,957,1.025953,West
2009-08-27,2009,Waterbury,65100,167000,Single Family,Detached House,3,3,958,1.025953,South
2009-08-27,2009,,440580,750000,Single Family,Detached House,3,3,989,1.025953,North
2009-08-28,2009,Norwalk,295050,500000,Single Family,Detached House,3,2,984,1.025953,East
